date,P_mm,Q_mm,PET_mm,T_C,year,month,keep_month
1991-04-09,0.0,0.848,1.3,4.6,1991,4,True
1991-04-10,0.0,0.782,1.9,9.3,1991,4,True
1991-04-11,0.0,0.723,2.2,11.7,1991,4,True
1991-04-12,3.7,0.69,2.2,11.4,1991,4,True
1991-04-13,0.4,0.663,2.0,9.8,1991,4,True
1991-04-14,0.9,0.663,1.8,8.1,1991,4,True
1991-04-15,0.0,0.63,2.0,9.5,1991,4,True
1991-04-16,0.0,0.603,2.0,9.7,1991,4,True
1991-04-17,0.2,0.576,0.9,1.5,1991,4,True
1991-04-18,4.1,0.549,0.6,-0.4,1991,4,True
1991-04-19,9.3,0.603,0.6,-0.7,1991,4,True
1991-04-20,5.6,0.69,0.4,-2.0,1991,4,True
1991-04-21,0.1,0.723,0.5,-1.3,1991,4,True
1991-04-22,2.9,0.723,0.8,0.8,1991,4,True
1991-04-23,0.1,0.75,0.8,0.7,1991,4,True
1991-04-24,0.0,0.723,1.0,1.6,1991,4,True
1991-04-25,3.0,0.69,1.1,2.4,1991,4,True
1991-04-26,0.8,0.663,1.3,4.1,1991,4,True
1991-04-27,5.7,0.723,1.4,4.6,1991,4,True
1991-04-28,1.8,0.782,1.3,3.7,1991,4,True
1991-04-29,2.0,0.75,1.7,6.1,1991,4,True
1991-04-30,3.3,0.723,1.9,7.8,1991,4,True
1991-05-01,6.9,0.815,1.7,6.3,1991,5,True
1991-05-02,1.8,0.913,1.1,2.2,1991,5,True
1991-05-03,3.0,0.815,1.0,1.3,1991,5,True
1991-05-04,1.7,0.782,0.9,0.8,1991,5,True
1991-05-05,3.1,0.815,0.9,1.0,1991,5,True
1991-05-06,4.9,0.88,1.1,1.7,1991,5,True
1991-05-07,1.6,0.984,1.2,2.6,1991,5,True
1991-05-08,6.8,0.946,1.6,4.9,1991,5,True
1991-05-09,0.1,0.984,2.1,8.1,1991,5,True
1991-05-10,1.8,0.946,2.0,7.3,1991,5,True
1991-05-11,0.3,0.88,1.9,6.9,1991,5,True
1991-05-12,1.5,0.815,1.8,6.3,1991,5,True
1991-05-13,0.0,0.782,2.2,8.6,1991,5,True
1991-05-14,2.0,0.723,2.3,9.1,1991,5,True
1991-05-15,2.6,0.723,1.9,6.8,1991,5,True
1991-05-16,8.4,0.815,1.2,2.7,1991,5,True
1991-05-17,0.2,0.88,1.2,2.7,1991,5,True
1991-05-18,0.0,0.782,1.5,4.3,1991,5,True
1991-05-19,0.0,0.69,1.8,6.0,1991,5,True
1991-05-20,0.0,0.63,2.3,8.6,1991,5,True
1991-05-21,0.0,0.603,2.9,12.4,1991,5,True
1991-05-22,0.0,0.576,3.3,14.9,1991,5,True
1991-05-23,0.0,0.524,2.7,11.4,1991,5,True
1991-05-24,0.0,0.498,2.2,8.3,1991,5,True
1991-05-25,0.0,0.473,2.5,9.8,1991,5,True
1991-05-26,0.0,0.473,2.8,11.6,1991,5,True
1991-05-27,0.0,0.473,2.9,12.1,1991,5,True
1991-05-28,0.8,0.448,3.3,14.4,1991,5,True
1991-05-29,1.4,0.448,3.4,14.9,1991,5,True
1991-05-30,1.0,0.473,3.4,15.1,1991,5,True
1991-05-31,1.2,0.424,3.4,14.7,1991,5,True
1991-06-01,9.7,0.448,3.2,13.9,1991,6,True
1991-06-02,4.2,0.549,3.2,13.7,1991,6,True
1991-06-03,0.0,0.603,3.0,12.3,1991,6,True
1991-06-04,1.1,0.524,2.5,9.5,1991,6,True
1991-06-05,4.5,0.448,2.8,11.0,1991,6,True
1991-06-06,5.9,0.448,2.8,11.3,1991,6,True
1991-06-07,16.5,0.473,2.5,9.6,1991,6,True
1991-06-08,1.9,0.946,2.7,10.9,1991,6,True
1991-06-09,1.8,0.913,3.3,14.0,1991,6,True
1991-06-10,0.0,0.63,2.9,11.7,1991,6,True
1991-06-11,0.0,0.498,2.8,11.5,1991,6,True
1991-06-12,0.0,0.448,3.6,15.9,1991,6,True
1991-06-13,0.0,0.424,3.4,14.2,1991,6,True
1991-06-14,0.0,0.424,3.3,14.2,1991,6,True
1991-06-15,24.9,0.377,4.0,18.0,1991,6,True
1991-06-16,8.5,0.815,2.8,10.9,1991,6,True
1991-06-17,6.8,1.206,2.2,7.6,1991,6,True
1991-06-18,0.7,0.913,2.2,7.8,1991,6,True
1991-06-19,0.3,0.75,2.5,9.1,1991,6,True
1991-06-20,0.5,0.63,2.7,10.6,1991,6,True
1991-06-21,6.1,0.576,3.7,16.0,1991,6,True
1991-06-22,3.1,0.619,3.9,17.5,1991,6,True
1991-06-23,1.4,0.69,4.0,17.7,1991,6,True
1991-06-24,0.0,0.549,4.0,18.0,1991,6,True
1991-06-25,0.6,0.473,4.2,19.3,1991,6,True
1991-06-26,6.4,0.473,3.7,16.5,1991,6,True
1991-06-27,1.0,0.524,3.0,12.0,1991,6,True
1991-06-28,6.4,0.498,2.5,9.4,1991,6,True
1991-06-29,0.0,0.524,2.8,11.4,1991,6,True
1991-06-30,0.0,0.46,3.4,14.7,1991,6,True
1991-07-01,0.0,0.448,3.9,17.7,1991,7,True
1991-07-02,0.1,0.377,3.5,15.4,1991,7,True
1991-07-03,0.0,0.377,3.4,14.7,1991,7,True
1991-07-04,0.0,0.377,4.4,20.3,1991,7,True
1991-07-05,0.0,0.355,4.6,21.5,1991,7,True
1991-07-06,0.0,0.355,3.7,16.7,1991,7,True
1991-07-07,0.2,0.377,3.9,17.8,1991,7,True
1991-07-08,0.0,0.334,3.9,18.0,1991,7,True
1991-07-09,0.0,0.263,3.9,17.7,1991,7,True
1991-07-10,0.0,0.263,4.4,20.4,1991,7,True
1991-07-11,0.0,0.24,4.9,23.7,1991,7,True
1991-07-12,0.0,0.218,4.3,19.9,1991,7,True
1991-07-13,1.0,0.218,4.1,19.1,1991,7,True
1991-07-14,4.0,0.218,3.5,15.3,1991,7,True
1991-07-15,0.0,0.218,3.7,16.8,1991,7,True
1991-07-16,0.0,0.218,4.0,18.4,1991,7,True
1991-07-17,0.0,0.197,3.8,17.4,1991,7,True
1991-07-18,0.0,0.197,4.0,19.0,1991,7,True
1991-07-19,0.0,0.197,4.2,19.9,1991,7,True
1991-07-20,0.0,0.197,3.9,18.6,1991,7,True
1991-07-21,0.0,0.197,3.8,17.9,1991,7,True
1991-07-22,0.0,0.197,4.0,19.1,1991,7,True
1991-07-23,1.9,0.197,4.3,21.0,1991,7,True
1991-07-24,0.0,0.197,3.6,16.6,1991,7,True
1991-07-25,7.6,0.197,2.8,12.1,1991,7,True
1991-07-26,1.2,0.287,2.8,11.9,1991,7,True
1991-07-27,0.1,0.24,3.0,13.6,1991,7,True
1991-07-28,0.0,0.218,3.4,16.1,1991,7,True
1991-07-29,0.1,0.197,4.1,20.4,1991,7,True
1991-07-30,40.1,0.864,3.1,14.1,1991,7,True
1991-07-31,4.2,0.782,2.8,12.4,1991,7,True
1991-08-01,1.7,0.498,2.9,13.4,1991,8,True
1991-08-02,0.0,0.424,3.1,14.5,1991,8,True
1991-08-03,0.0,0.355,3.5,17.0,1991,8,True
1991-08-04,0.0,0.287,3.5,17.5,1991,8,True
1991-08-05,0.0,0.218,3.7,18.6,1991,8,True
1991-08-06,0.0,0.177,4.2,21.8,1991,8,True
1991-08-07,29.2,0.158,4.4,23.0,1991,8,True
1991-08-08,4.6,0.489,3.1,14.8,1991,8,True
1991-08-09,0.6,0.473,3.0,14.2,1991,8,True
1991-08-10,0.0,0.4,3.4,17.0,1991,8,True
1991-08-11,4.9,0.334,3.5,18.3,1991,8,True
1991-08-12,1.5,0.334,3.7,19.6,1991,8,True
1991-08-13,0.0,0.252,3.6,18.9,1991,8,True
1991-08-14,0.0,0.235,3.7,19.6,1991,8,True
1991-08-15,0.0,0.218,3.8,20.5,1991,8,True
1991-08-16,0.0,0.203,3.5,18.5,1991,8,True
1991-08-17,0.0,0.203,3.2,17.0,1991,8,True
1991-08-18,0.0,0.188,2.8,14.4,1991,8,True
1991-08-19,0.0,0.173,2.7,13.3,1991,8,True
1991-08-20,0.0,0.159,2.9,15.3,1991,8,True
1991-08-21,0.0,0.159,3.4,18.9,1991,8,True
1991-08-22,13.5,0.146,3.6,20.0,1991,8,True
1991-08-23,0.2,0.133,3.2,17.7,1991,8,True
1991-08-24,0.0,0.133,3.5,19.6,1991,8,True
1991-08-25,0.0,0.121,3.6,20.7,1991,8,True
1991-08-26,0.0,0.109,3.7,21.6,1991,8,True
1991-08-27,0.0,0.109,3.3,19.1,1991,8,True
1991-08-28,0.0,0.109,3.0,17.2,1991,8,True
1991-08-29,0.0,0.109,2.9,16.9,1991,8,True
1991-08-30,0.1,0.109,3.1,18.2,1991,8,True
1991-08-31,0.1,0.109,3.1,18.5,1991,8,True
1991-09-01,13.5,0.109,2.7,15.3,1991,9,True
1991-09-02,0.2,0.109,2.6,15.0,1991,9,True
1991-09-03,0.2,0.109,2.8,16.7,1991,9,True
1991-09-04,0.0,0.109,2.9,17.2,1991,9,True
1991-09-05,0.0,0.109,2.9,17.9,1991,9,True
1991-09-06,0.0,0.109,2.8,17.1,1991,9,True
1991-09-07,0.0,0.109,2.3,13.4,1991,9,True
1991-09-08,0.0,0.109,2.2,13.1,1991,9,True
1991-09-09,0.0,0.109,2.6,16.1,1991,9,True
1991-09-10,4.7,0.109,2.7,16.9,1991,9,True
1991-09-11,7.2,0.109,2.7,17.0,1991,9,True
1991-09-12,16.5,0.109,2.3,14.1,1991,9,True
1991-09-13,0.2,0.252,2.2,13.3,1991,9,True
1991-09-14,0.0,0.173,2.1,12.9,1991,9,True
1991-09-15,0.0,0.146,2.1,12.9,1991,9,True
1991-09-16,0.0,0.146,2.3,14.7,1991,9,True
1991-09-17,0.0,0.146,2.2,14.8,1991,9,True
1991-09-18,0.0,0.146,2.1,13.7,1991,9,True
1991-09-19,0.8,0.146,2.1,14.3,1991,9,True
1991-09-20,0.0,0.146,2.2,15.5,1991,9,True
1991-09-21,1.8,0.146,2.4,16.7,1991,9,True
1991-09-22,11.4,0.159,2.3,16.2,1991,9,True
1991-09-23,0.0,0.159,1.8,11.7,1991,9,True
1991-09-24,0.0,0.159,2.1,14.8,1991,9,True
1991-09-25,27.3,0.146,2.1,14.6,1991,9,True
1991-09-26,9.1,0.576,1.6,10.5,1991,9,True
1991-09-27,0.7,0.498,1.3,7.8,1991,9,True
1991-09-28,4.3,0.355,1.6,10.4,1991,9,True
1991-09-29,7.2,0.313,1.4,9.1,1991,9,True
1991-09-30,0.6,0.424,1.5,10.1,1991,9,True
1991-10-01,1.8,0.334,1.4,9.6,1991,10,True
1991-10-02,0.0,0.313,1.2,7.0,1991,10,True
1991-10-03,0.0,0.235,1.3,8.6,1991,10,True
1991-10-04,0.0,0.203,1.5,11.2,1991,10,True
1991-10-05,32.6,0.203,1.5,11.0,1991,10,True
1991-10-06,20.8,1.163,0.9,5.1,1991,10,True
1991-10-07,1.0,1.358,0.9,5.1,1991,10,True
1991-10-08,0.0,1.016,1.2,8.4,1991,10,True
1991-10-09,0.2,0.663,1.5,11.8,1991,10,True
1991-10-10,0.0,0.498,1.8,15.2,1991,10,True
1991-10-11,14.2,0.473,1.6,13.2,1991,10,True
1991-10-12,0.0,0.75,1.2,8.9,1991,10,True
1991-10-13,0.0,0.576,1.2,8.9,1991,10,True
1991-10-14,1.2,0.473,1.2,9.1,1991,10,True
1991-10-15,0.0,0.46,1.1,8.6,1991,10,True
1991-10-16,2.1,0.412,1.1,8.7,1991,10,True
1991-10-17,2.3,0.4,1.2,9.4,1991,10,True
1991-10-18,3.9,0.4,0.8,4.8,1991,10,True
1991-10-19,3.0,0.448,0.6,2.0,1991,10,True
1991-10-20,6.2,0.448,0.5,1.0,1991,10,True
1991-10-21,1.4,0.448,0.4,0.5,1991,10,True
1991-10-22,0.0,0.473,0.3,-0.8,1991,10,True
1991-10-23,0.0,0.424,0.3,-0.7,1991,10,True
1991-10-24,0.0,0.4,0.4,0.9,1991,10,True
1991-10-25,0.0,0.4,0.6,2.8,1991,10,True
1991-10-26,0.4,0.377,0.8,6.1,1991,10,True
1991-10-27,3.8,0.4,0.8,7.4,1991,10,True
1991-10-28,1.5,0.4,0.8,7.0,1991,10,True
1991-10-29,0.3,0.424,0.8,6.2,1991,10,True
1991-10-30,7.7,0.473,0.6,4.3,1991,10,True
1991-10-31,0.0,0.498,0.6,3.6,1991,10,True
1991-11-01,0.1,0.473,0.8,6.7,1991,11,True
1991-11-02,2.6,0.448,0.9,9.0,1991,11,True
1991-11-03,16.8,0.448,1.0,10.7,1991,11,True
1991-11-04,1.8,0.88,0.7,6.1,1991,11,True
1991-11-05,7.6,0.946,0.5,2.3,1991,11,True
1991-11-06,1.4,0.913,0.3,-0.5,1991,11,True
1991-11-07,0.8,0.815,0.4,1.7,1991,11,True
1991-11-08,3.2,0.782,0.6,4.9,1991,11,True
1991-11-09,5.7,0.88,0.5,3.1,1991,11,True
1991-11-10,0.0,0.88,0.2,-0.7,1991,11,True
1991-11-11,2.1,0.782,0.4,2.4,1991,11,True
1991-11-12,0.4,0.75,0.7,7.0,1991,11,True
1991-11-13,16.7,0.848,0.6,6.2,1991,11,True
1991-11-14,4.3,1.478,0.4,2.2,1991,11,True
1991-11-15,3.5,1.315,0.4,2.9,1991,11,True
1991-11-16,5.0,1.315,0.3,1.5,1991,11,True
1991-11-17,1.9,1.315,0.3,1.4,1991,11,True
1991-11-18,1.1,1.239,0.6,6.7,1991,11,True
1991-11-19,3.6,1.195,0.4,3.6,1991,11,True
1991-11-20,16.4,1.141,0.3,0.3,1991,11,True
1991-11-21,2.6,1.282,0.2,-0.9,1991,11,True
1991-11-22,0.2,1.358,0.1,-2.2,1991,11,True
1991-11-23,0.0,1.239,0.1,-1.8,1991,11,True
1991-11-24,0.0,1.141,0.1,-1.8,1991,11,True
1991-11-25,0.0,1.06,0.3,0.3,1991,11,True
1991-11-26,0.0,1.098,0.4,3.5,1991,11,True
1991-11-27,0.0,1.098,0.4,3.4,1991,11,True
1991-11-28,0.0,1.06,0.4,2.3,1991,11,True
1991-11-29,0.0,1.016,0.4,3.4,1991,11,True
1991-11-30,0.0,0.935,0.4,3.8,1991,11,True
1991-12-01,0.0,0.897,0.3,1.2,1991,12,True
1991-12-02,0.0,0.782,0.2,0.0,1991,12,True
1991-12-03,0.0,0.782,0.2,-1.0,1991,12,True
1991-12-04,0.0,0.712,0.2,-2.0,1991,12,True
1991-12-05,0.0,0.674,0.1,-3.4,1991,12,True
1991-12-06,0.0,0.641,0.0,-4.6,1991,12,True
1991-12-07,0.0,0.581,0.0,-4.8,1991,12,True
1991-12-08,0.0,0.49,0.1,-4.4,1991,12,True
1991-12-09,0.0,0.49,0.0,-5.8,1991,12,True
1991-12-10,0.0,0.49,0.2,-1.4,1991,12,True
1991-12-11,0.0,0.549,0.2,-0.1,1991,12,True
1991-12-12,0.0,0.581,0.2,-0.7,1991,12,True
1991-12-13,0.0,0.49,0.1,-1.9,1991,12,True
1991-12-14,0.0,0.462,0.2,-1.0,1991,12,True
1991-12-15,0.0,0.581,0.3,1.0,1991,12,True
1991-12-16,0.0,0.462,0.3,1.6,1991,12,True
1991-12-17,1.6,0.49,0.3,2.3,1991,12,True
1991-12-18,0.3,0.49,0.4,4.0,1991,12,True
1991-12-19,4.0,0.49,0.4,5.4,1991,12,True
1991-12-20,15.7,0.549,0.2,1.1,1991,12,True
1991-12-21,16.3,0.859,0.3,3.1,1991,12,True
1991-12-22,2.5,2.152,0.5,6.7,1991,12,True
1991-12-23,2.7,1.934,0.4,4.8,1991,12,True
1991-12-24,0.0,1.565,0.2,0.4,1991,12,True
1991-12-25,0.0,1.402,0.1,-3.2,1991,12,True
1991-12-26,0.5,1.217,0.2,-0.5,1991,12,True
1991-12-27,0.2,1.141,0.2,-0.4,1991,12,True
1991-12-28,0.0,1.098,0.1,-2.0,1991,12,True
1991-12-29,0.0,1.016,0.1,-3.3,1991,12,True
1991-12-30,0.0,0.935,0.1,-3.0,1991,12,True
1991-12-31,0.0,0.897,0.2,-1.1,1991,12,True
1992-01-01,0.0,0.712,0.2,-0.1,1992,1,True
1992-01-02,0.0,0.712,0.2,0.3,1992,1,True
1992-01-03,0.0,0.712,0.3,0.6,1992,1,True
1992-01-04,0.0,0.641,0.3,0.7,1992,1,True
1992-01-05,0.0,0.641,0.3,1.7,1992,1,True
1992-01-06,0.0,0.609,0.2,-0.4,1992,1,True
1992-01-07,0.0,0.581,0.4,3.3,1992,1,True
1992-01-08,0.2,0.581,0.5,6.3,1992,1,True
1992-01-09,17.9,0.712,0.4,3.9,1992,1,True
1992-01-10,1.9,1.282,0.2,0.8,1992,1,True
1992-01-11,0.0,1.005,0.3,0.4,1992,1,True
1992-01-12,0.0,0.88,0.2,-0.2,1992,1,True
1992-01-13,0.0,0.815,0.1,-3.1,1992,1,True
1992-01-14,0.0,0.717,0.1,-2.7,1992,1,True
1992-01-15,0.0,0.658,0.2,-1.6,1992,1,True
1992-01-16,0.0,0.658,0.1,-1.7,1992,1,True
1992-01-17,0.0,0.658,0.1,-3.7,1992,1,True
1992-01-18,0.0,0.625,0.0,-3.8,1992,1,True
1992-01-19,2.2,0.625,0.1,-3.4,1992,1,True
1992-01-20,5.2,0.571,0.2,-1.2,1992,1,True
1992-01-21,0.4,0.625,0.0,-5.5,1992,1,True
1992-01-22,0.0,0.541,0.0,-8.0,1992,1,True
1992-01-23,0.0,0.487,0.0,-4.7,1992,1,True
1992-01-24,0.0,0.541,0.2,-1.1,1992,1,True
1992-01-25,0.0,0.541,0.2,-0.7,1992,1,True
1992-01-26,0.0,0.487,0.1,-3.0,1992,1,True
1992-01-27,0.0,0.474,0.0,-5.4,1992,1,True
1992-01-28,0.0,0.436,0.1,-3.8,1992,1,True
1992-01-29,0.0,0.461,0.3,-0.4,1992,1,True
1992-01-30,0.0,0.487,0.4,2.5,1992,1,True
1992-01-31,0.0,0.461,0.3,-0.3,1992,1,True
1992-02-01,0.0,0.461,0.2,-0.6,1992,2,True
1992-02-02,0.0,0.436,0.3,0.2,1992,2,True
1992-02-03,5.1,0.411,0.4,1.4,1992,2,True
1992-02-04,10.9,0.571,0.4,1.9,1992,2,True
1992-02-05,4.7,1.06,0.5,3.2,1992,2,True
1992-02-06,0.0,1.217,0.3,0.5,1992,2,True
1992-02-07,0.0,0.951,0.4,1.1,1992,2,True
1992-02-08,0.0,0.815,0.6,3.5,1992,2,True
1992-02-09,0.8,0.75,0.7,5.2,1992,2,True
1992-02-10,0.0,0.717,0.5,1.8,1992,2,True
1992-02-11,2.9,0.75,0.6,4.1,1992,2,True
1992-02-12,10.3,0.782,1.0,9.3,1992,2,True
1992-02-13,3.6,1.022,0.5,2.3,1992,2,True
1992-02-14,0.2,1.217,0.4,1.0,1992,2,True
1992-02-15,9.0,1.06,0.6,4.3,1992,2,True
1992-02-16,0.3,1.467,0.5,1.3,1992,2,True
1992-02-17,0.8,1.293,0.2,-2.6,1992,2,True
1992-02-18,0.2,1.141,0.0,-5.4,1992,2,True
1992-02-19,0.0,0.989,0.0,-7.1,1992,2,True
1992-02-20,0.0,0.951,0.0,-6.5,1992,2,True
1992-02-21,0.0,0.88,0.0,-4.6,1992,2,True
1992-02-22,0.0,0.848,0.3,-1.1,1992,2,True
1992-02-23,0.0,0.815,0.5,1.8,1992,2,True
1992-02-24,2.2,0.782,0.8,5.1,1992,2,True
1992-02-25,2.2,0.848,0.7,3.5,1992,2,True
1992-02-26,0.0,0.88,0.7,3.2,1992,2,True
1992-02-27,0.0,0.782,0.7,3.8,1992,2,True
1992-02-28,0.0,0.75,0.8,4.9,1992,2,True
1992-02-29,0.0,0.717,0.9,6.1,1992,2,True
1992-03-01,0.0,0.658,0.9,5.8,1992,3,True
1992-03-02,0.0,0.598,0.9,5.6,1992,3,True
1992-03-03,0.0,0.598,1.0,6.4,1992,3,True
1992-03-04,0.0,0.581,1.0,6.9,1992,3,True
1992-03-05,4.1,0.598,1.0,6.5,1992,3,True
1992-03-06,0.1,0.658,0.9,4.6,1992,3,True
1992-03-07,0.1,0.625,1.1,6.4,1992,3,True
1992-03-08,7.4,0.658,0.9,4.4,1992,3,True
1992-03-09,0.0,0.734,0.9,4.0,1992,3,True
1992-03-10,0.9,0.658,0.9,4.8,1992,3,True
1992-03-11,0.0,0.598,0.7,2.3,1992,3,True
1992-03-12,1.5,0.571,0.7,2.3,1992,3,True
1992-03-13,3.1,0.541,1.1,5.6,1992,3,True
1992-03-14,7.2,0.598,1.1,6.1,1992,3,True
1992-03-15,8.8,0.848,1.2,6.7,1992,3,True
1992-03-16,1.1,1.06,1.0,4.7,1992,3,True
1992-03-17,0.0,1.022,1.0,4.1,1992,3,True
1992-03-18,0.0,0.88,1.3,7.1,1992,3,True
1992-03-19,0.0,0.782,1.3,7.3,1992,3,True
1992-03-20,0.0,0.75,1.5,8.8,1992,3,True
1992-03-21,0.0,0.717,1.3,7.3,1992,3,True
1992-03-22,5.6,0.685,1.2,5.8,1992,3,True
1992-03-23,10.2,0.815,1.0,3.5,1992,3,True
1992-03-24,8.2,0.951,0.4,-1.3,1992,3,True
1992-03-25,3.3,0.951,0.5,-0.7,1992,3,True
1992-03-26,12.5,1.022,0.5,-0.4,1992,3,True
1992-03-27,8.2,1.141,0.6,-0.1,1992,3,True
1992-03-28,6.1,1.141,0.6,0.4,1992,3,True
1992-03-29,0.1,1.141,0.9,2.4,1992,3,True
1992-03-30,10.9,1.261,1.2,5.0,1992,3,True
1992-03-31,0.7,1.685,0.8,1.6,1992,3,True
1992-04-01,0.3,1.598,0.7,0.6,1992,4,True
1992-04-02,0.3,1.424,1.1,4.0,1992,4,True
1992-04-03,23.5,1.424,1.5,7.3,1992,4,True
1992-04-04,11.2,3.206,1.3,5.3,1992,4,True
1992-04-05,0.9,4.423,0.8,1.2,1992,4,True
1992-04-06,0.0,4.13,0.9,1.8,1992,4,True
1992-04-07,2.4,3.554,1.2,3.9,1992,4,True
1992-04-08,0.1,3.228,1.4,5.5,1992,4,True
1992-04-09,0.0,3.021,1.4,5.6,1992,4,True
1992-04-10,0.0,2.771,1.5,6.5,1992,4,True
1992-04-11,0.0,2.576,1.7,7.5,1992,4,True
1992-04-12,1.4,2.434,1.7,7.9,1992,4,True
1992-04-13,0.0,2.293,1.4,5.6,1992,4,True
1992-04-14,8.3,2.163,1.8,8.4,1992,4,True
1992-04-15,9.0,2.25,1.2,3.6,1992,4,True
1992-04-16,7.2,2.576,0.6,-0.6,1992,4,True
1992-04-17,5.6,2.38,0.8,0.5,1992,4,True
1992-04-18,6.2,2.576,1.6,6.3,1992,4,True
1992-04-19,0.0,3.282,1.7,7.1,1992,4,True
1992-04-20,0.0,2.021,1.9,8.1,1992,4,True
1992-04-21,0.0,1.739,2.5,12.4,1992,4,True
1992-04-22,0.0,1.554,2.6,12.9,1992,4,True
1992-04-23,0.0,1.467,2.1,9.5,1992,4,True
1992-04-24,0.0,1.38,2.9,14.6,1992,4,True
1992-04-25,0.0,1.261,3.0,15.6,1992,4,True
1992-04-26,0.3,1.141,3.1,15.6,1992,4,True
1992-04-27,0.1,1.098,2.5,12.0,1992,4,True
1992-04-28,12.5,1.06,1.9,7.4,1992,4,True
1992-04-29,2.7,1.293,1.3,3.8,1992,4,True
1992-04-30,0.1,1.261,1.6,5.4,1992,4,True
1992-05-01,11.7,1.141,2.0,7.9,1992,5,True
1992-05-02,12.2,1.337,1.3,3.6,1992,5,True
1992-05-03,0.1,1.978,1.5,4.6,1992,5,True
1992-05-04,0.0,1.685,1.9,6.9,1992,5,True
1992-05-05,0.0,1.337,2.1,8.3,1992,5,True
1992-05-06,0.0,1.195,2.2,9.2,1992,5,True
1992-05-07,0.0,1.098,2.5,11.2,1992,5,True
1992-05-08,0.0,1.022,2.5,10.5,1992,5,True
1992-05-09,0.0,0.989,2.6,11.5,1992,5,True
1992-05-10,0.0,0.897,2.9,13.0,1992,5,True
1992-05-11,0.0,0.831,2.4,9.8,1992,5,True
1992-05-12,0.0,0.782,2.6,10.9,1992,5,True
1992-05-13,0.0,0.734,3.5,16.6,1992,5,True
1992-05-14,0.0,0.658,3.9,18.8,1992,5,True
1992-05-15,0.0,0.598,4.0,19.2,1992,5,True
1992-05-16,0.0,0.571,4.0,19.3,1992,5,True
1992-05-17,0.0,0.514,3.7,17.5,1992,5,True
1992-05-18,0.0,0.487,3.5,16.2,1992,5,True
1992-05-19,0.0,0.461,3.5,16.5,1992,5,True
1992-05-20,19.5,0.436,2.8,11.8,1992,5,True
1992-05-21,10.9,0.951,2.1,7.7,1992,5,True
1992-05-22,0.1,1.174,2.6,10.7,1992,5,True
1992-05-23,0.5,0.782,2.7,10.9,1992,5,True
1992-05-24,7.8,0.658,2.8,11.6,1992,5,True
1992-05-25,1.0,0.685,3.0,12.9,1992,5,True
1992-05-26,9.9,0.658,3.4,15.3,1992,5,True
1992-05-27,0.0,0.88,3.6,16.1,1992,5,True
1992-05-28,1.5,0.75,3.6,16.0,1992,5,True
1992-05-29,8.0,0.571,3.3,14.6,1992,5,True
1992-05-30,3.0,0.717,3.2,13.7,1992,5,True
1992-05-31,27.1,0.75,3.4,14.7,1992,5,True
1992-06-01,35.8,1.924,3.1,13.3,1992,6,True
1992-06-02,19.2,4.228,2.8,11.5,1992,6,True
1992-06-03,2.1,5.184,2.7,10.5,1992,6,True
1992-06-04,21.7,4.673,2.5,9.5,1992,6,True
1992-06-05,6.5,5.977,2.3,8.2,1992,6,True
1992-06-06,5.1,5.597,2.3,8.2,1992,6,True
1992-06-07,11.3,5.054,2.3,8.5,1992,6,True
1992-06-08,2.2,5.434,2.6,9.9,1992,6,True
1992-06-09,10.9,4.673,2.8,11.3,1992,6,True
1992-06-10,34.4,4.369,2.7,10.6,1992,6,True
1992-06-11,9.8,8.314,2.6,10.2,1992,6,True
1992-06-12,4.0,8.205,2.6,10.0,1992,6,True
1992-06-13,0.0,5.706,2.8,11.0,1992,6,True
1992-06-14,0.0,4.325,3.6,15.9,1992,6,True
1992-06-15,23.9,3.586,4.0,17.6,1992,6,True
1992-06-16,0.8,5.293,3.6,15.4,1992,6,True
1992-06-17,0.0,4.467,3.7,15.9,1992,6,True
1992-06-18,0.0,3.391,3.3,14.2,1992,6,True
1992-06-19,10.0,2.837,2.2,7.6,1992,6,True
1992-06-20,11.5,3.141,1.9,5.8,1992,6,True
1992-06-21,0.0,3.26,2.6,9.8,1992,6,True
1992-06-22,13.3,2.608,2.8,11.1,1992,6,True
1992-06-23,0.9,3.326,3.3,13.8,1992,6,True
1992-06-24,12.6,2.837,3.2,13.4,1992,6,True
1992-06-25,1.0,2.956,3.0,12.2,1992,6,True
1992-06-26,0.8,2.554,3.0,12.5,1992,6,True
1992-06-27,0.0,2.337,3.6,15.7,1992,6,True
1992-06-28,0.0,2.021,3.9,17.2,1992,6,True
1992-06-29,0.0,1.739,3.9,17.5,1992,6,True
1992-06-30,4.2,1.598,3.1,13.0,1992,6,True
1992-07-01,1.8,1.598,2.9,11.9,1992,7,True
1992-07-02,0.4,1.511,3.3,14.0,1992,7,True
1992-07-03,16.4,1.337,3.8,17.1,1992,7,True
1992-07-04,10.8,1.782,3.1,12.7,1992,7,True
1992-07-05,9.6,1.924,2.8,11.4,1992,7,True
1992-07-06,23.2,2.663,2.8,11.1,1992,7,True
1992-07-07,2.8,3.206,2.7,10.7,1992,7,True
1992-07-08,1.9,2.608,3.2,13.4,1992,7,True
1992-07-09,2.0,2.5,3.3,14.5,1992,7,True
1992-07-10,4.5,2.5,2.9,12.0,1992,7,True
1992-07-11,1.3,2.391,3.1,13.1,1992,7,True
1992-07-12,1.7,2.13,3.1,13.3,1992,7,True
1992-07-13,0.0,1.88,3.1,13.5,1992,7,True
1992-07-14,0.0,1.652,3.6,16.0,1992,7,True
