# Station code                            : K287191001
# Hydrological data producer              : DREAL Centre-Val de Loire
# Hydrological data extraction            : 2022-11-30
# Hydrological data source                : https://www.hydro.eaufrance.fr/
# Hydrometeorological model chain producer: Météo-France (SIM2: SAFRAN climatic reanalysis and ISBA land surface model)
# Hydrometeorological model chain version : 2022-12-31
# Hydrometeorological model chain source  : https://meteo.data.gouv.fr/
tsd_date;tsd_q_l;tsd_q_mm;tsd_val_s;tsd_val_q;tsd_val_m;tsd_val_c;tsd_val_i;tsd_prec;tsd_prec_solid_frac;tsd_temp;tsd_pet_ou;tsd_pet_pe;tsd_pet_pm;tsd_wind;tsd_humid;tsd_rad_dli;tsd_rad_ssi;tsd_swi_gr;tsd_swi_isba;tsd_swe_isba;tsd_temp_min;tsd_temp_max
19700622;11600;1.261;16;20;10;0;1;0;0;17.9;4;5.5;4.7;2.1;9.1;2880.8;2640.8;0.629;0.84;0;12.8;24.1
19700623;11300;1.228;16;20;10;0;1;4.1;0;16.3;3.7;3.8;3.3;1.9;9.3;3121;1676.1;0.629;0.823;0;12.4;20
19700624;11300;1.228;16;20;10;0;1;0;0;16.2;3.7;4.2;3.7;1.3;10;3067.9;2077.6;0.617;0.816;0;12.4;20.3
19700625;9100;0.989;16;20;10;0;1;0;0;17.1;3.9;4.3;3.9;1.2;10.6;2821.4;2502.8;0.603;0.796;0;12.4;20.8
19700626;7900;0.859;16;20;10;0;1;0;0;19.3;4.2;4.5;4.1;1.2;11.4;3151.5;2147.7;0.59;0.775;0;14.5;24.4
19700627;7000;0.761;16;20;10;0;1;30.8;0;19.1;4.2;4.2;3.6;2.2;11.3;3091.8;1948.9;0.645;0.796;0;15.7;24.2
19700628;21000;2.282;16;20;10;0;1;3.1;0;13.4;3.2;3.6;2.9;2.8;8.6;3140.2;1499.7;0.643;0.868;0;10.9;16.4
19700629;18700;2.032;16;20;10;0;1;2.8;0;12.2;3;4.4;3.5;2.8;7.3;2989.4;1982.1;0.64;0.856;0;9.9;15.3
19700630;13900;1.511;16;20;10;0;1;1.6;0;10.4;2.7;2.8;2.2;2.4;6.3;2946.3;1150.1;0.636;0.849;0;7.4;12.6
19700701;12100;1.315;16;20;10;0;1;1.4;0;12.8;3.1;2.5;1.9;2.7;8.1;3177.4;853;0.63;0.844;0;8.7;16.5
19700702;11100;1.206;16;20;10;0;1;0;0;11.8;2.9;4.1;3;3.7;6.7;2944.4;1591.2;0.62;0.83;0;10.2;14.7
19700703;9550;1.038;16;20;10;0;1;0;0;9.1;2.4;3.9;2.9;3.1;6;2778.1;1910.9;0.612;0.813;0;7.4;10.6
19700704;8350;0.907;16;20;10;0;1;0;0;10.7;2.7;4.9;3.6;3.4;6.3;2519.7;2663.3;0.603;0.795;0;7.6;13.5
19700705;7650;0.831;16;20;10;0;1;0;0;14;3.3;3.9;3.3;1.7;8.6;2913.2;2014.8;0.591;0.778;0;8.5;18.4
19700706;6600;0.717;16;20;10;0;1;0;0;18.4;4;4.8;4.4;1;10.1;2944.8;2539.2;0.579;0.757;0;12.2;23.4
19700707;6200;0.674;16;20;10;0;1;0.5;0;20.6;4.4;3.8;3.3;2.2;9.9;2995.5;1674.8;0.567;0.738;0;16.2;26.1
19700708;5800;0.63;16;20;10;0;1;0.9;0;16.6;3.7;3;2.6;1.4;10.4;3138.8;1405.3;0.558;0.726;0;13.3;20
19700709;6000;0.652;16;20;10;0;1;0.6;0;15.2;3.5;2;1.7;2.4;9.6;3099.3;841;0.549;0.718;0;12.7;18.1
19700710;5600;0.609;16;20;10;0;1;0;0;15.6;3.5;4.6;4.2;1;9.3;2881.4;2535.4;0.538;0.703;0;10.9;20.2
19700711;5100;0.554;16;20;10;0;1;0;0;17.8;3.9;4.9;4.4;1.5;10.3;2906.4;2573.3;0.527;0.684;0;12.2;23.8
19700712;4440;0.483;16;20;10;0;1;0;0;18.5;4;5;4.4;1.6;10.8;2799.1;2737.9;0.516;0.664;0;14.2;23.9
19700713;3800;0.413;16;20;10;0;1;0;0;19.1;4.1;5;4.7;1;10.6;2890.4;2737.1;0.504;0.643;0;12.8;24.5
19700714;3560;0.387;16;20;10;0;1;3.9;0;19.8;4.2;4.5;3.8;2.1;9.4;2972.7;2008.7;0.504;0.626;0;15;25.5
19700715;3960;0.43;16;20;10;0;1;5.8;0;9.5;2.5;2.6;1.7;4.6;6.3;3108.4;568.8;0.511;0.639;0;8;9.6
19700716;4600;0.5;16;20;10;0;1;0.1;0;8.4;2.3;3.5;2.4;4.2;5.9;2972.8;1310.9;0.506;0.637;0;6.6;9.9
19700717;4440;0.483;16;20;10;0;1;0;0;8.9;2.3;3.1;2.2;3.9;5.7;2834.9;1225.1;0.498;0.628;0;7.3;11.6
19700718;3960;0.43;16;20;10;0;1;0;0;10.6;2.6;4.2;3.4;2.2;6.5;2543.5;2519.1;0.491;0.615;0;5.5;16.4
19700719;3680;0.4;16;20;10;0;1;0.7;0;13.9;3.2;4.4;3.9;1.5;7.2;2788;2386.3;0.485;0.601;0;7;19
19700720;3320;0.361;16;20;10;0;1;2;0;15.3;3.4;3;2.3;3.3;8.8;3242;870.4;0.48;0.594;0;13;18.3
19700721;3560;0.387;16;20;10;0;1;0;0;15.7;3.5;3.1;2.5;2.7;9.6;3209.2;1138;0.471;0.588;0;13.6;18.6
19700722;3560;0.387;16;20;10;0;1;0;0;18.9;4;4.8;4.4;1.2;11;2874.4;2655.9;0.461;0.574;0;11.6;24.4
19700723;3200;0.348;16;20;10;0;1;0;0;20.2;4.2;5.3;4.7;1.7;11.7;2950;2691;0.45;0.557;0;15.3;26.6
19700724;2840;0.309;16;20;10;0;1;0;0;19.8;4.1;5.9;4.8;3;9.3;2856.7;2542.9;0.44;0.538;0;14.4;28.2
19700725;2600;0.283;16;20;10;0;1;0.3;0;13.9;3.1;5.8;4.3;3.6;7;2807.8;2507.7;0.433;0.523;0;11.6;16.8
19700726;2600;0.283;16;20;10;0;1;0.5;0;14.9;3.3;2.3;1.9;2.8;9.1;3222.8;711.5;0.426;0.517;0;11.2;17.8
19700727;2420;0.263;16;20;10;0;1;0;0;18.3;3.8;4.3;3.9;1.2;10.9;2929.3;2337.4;0.417;0.508;0;13.2;23
19700728;2330;0.253;16;20;10;0;1;3.8;0;19.9;4;5;4.6;1.3;10.5;3011.9;2505.7;0.416;0.496;0;15.5;28
19700729;3200;0.348;16;20;10;0;1;0;0;16.2;3.4;2.4;2.1;1.8;10.5;3318.1;891.5;0.409;0.5;0;12.7;18.9
19700730;2420;0.263;16;20;10;0;1;0.2;0;16.9;3.5;4.4;3.9;1.5;10.2;2882.5;2383.8;0.402;0.49;0;12.7;20.6
19700731;2330;0.253;16;20;10;0;1;4.4;0;18;3.7;3.3;3.1;0.7;10.6;3049.6;1793.5;0.404;0.483;0;14.5;23.4
19700801;2510;0.273;16;20;10;0;1;0.1;0;17.9;3.7;3.9;3.8;0.6;10.5;3051.6;2107.9;0.395;0.483;0;14.3;23.3
19700802;2420;0.263;16;20;10;0;1;1.9;0;18.5;3.7;3.3;3.1;0.9;10.8;2942;1936.8;0.39;0.476;0;13.5;25
19700803;2240;0.243;16;20;10;0;1;3.5;0;19.1;3.8;3.7;3.5;0.9;10.1;2929.9;2103.9;0.392;0.468;0;14;26.2
19700804;2840;0.309;16;20;10;0;1;2.5;0;19.3;3.8;4.6;4.2;1.2;10.7;3114.7;2203.7;0.388;0.467;0;14.2;25.4
19700805;2840;0.309;16;20;10;0;1;0;0;21.7;4.2;5.8;4.9;2.5;9.9;2986.9;2448.1;0.379;0.455;0;16.6;26.8
19700806;2060;0.224;16;20;10;0;1;1.3;0;21.7;4.2;4.9;4.4;1.5;10.8;2978;2425;0.374;0.44;0;17.2;27.8
19700807;1970;0.214;16;20;10;0;1;0.1;0;20.1;3.9;3.6;3.3;1.4;11.9;2980.8;1971.7;0.366;0.433;0;15;26.9
19700808;1790;0.195;16;20;10;0;1;6.2;0;14.8;3;2.8;2.3;2.3;8.9;3073.9;1223.2;0.375;0.43;0;11.3;19.1
19700809;2240;0.243;16;20;10;0;1;4.5;0;11.8;2.6;2.1;1.6;2.9;8.3;3198.6;651.6;0.38;0.455;0;9.6;13.2
19700810;2330;0.253;16;20;10;0;1;0;0;13;2.8;3.2;2.4;3.7;8.3;3090.9;1166.1;0.374;0.452;0;12.2;14.7
19700811;2240;0.243;16;20;10;0;1;1.3;0;14.1;2.9;1.8;1.4;2.2;9;3244.2;503.5;0.371;0.448;0;9.9;17.6
19700812;2060;0.224;16;20;10;0;1;0;0;16.3;3.2;3.5;3.3;0.9;10;3061.6;1812.2;0.364;0.443;0;11.8;20.8
19700813;1880;0.204;16;20;10;0;1;0.1;0;21.3;3.9;4.8;4.2;1.8;9.8;3052.8;2122.7;0.356;0.429;0;14.1;28.9
19700814;1630;0.177;16;20;10;0;1;0.3;0;17.2;3.3;3.9;3.4;1.7;10.7;3248.4;1660.2;0.349;0.42;0;14.4;19.9
19700815;1630;0.177;16;20;10;0;1;0;0;17.8;3.4;2.9;2.7;0.9;10.2;3152.3;1431.2;0.341;0.413;0;14.3;21.9
19700816;1560;0.17;16;20;10;0;1;0.7;0;18.1;3.4;1.8;1.5;2.6;10;3155.9;572;0.338;0.408;0;14.5;23.2
19700817;1490;0.162;16;20;10;0;1;0;0;13.7;2.7;3.9;3.4;1.5;7.6;2773.9;2139.2;0.331;0.403;0;10.7;17.5
19700818;1490;0.162;16;20;10;0;1;7.6;0;14.7;2.9;2.5;2.2;1.3;8;2863.3;1395.3;0.348;0.402;0;7.4;19.9
19700819;1790;0.195;16;20;10;0;1;16.6;0;17.1;3.2;2.5;1.9;3.6;10.7;3318.3;651.4;0.389;0.439;0;14.9;21.1
19700820;3680;0.4;16;20;10;0;1;0.2;0;12.5;2.5;3.2;2.6;2.2;7.6;2862.8;1623.7;0.384;0.481;0;9.3;15.8
19700821;2840;0.309;16;20;10;0;1;2;0;10.5;2.2;3.2;2.6;2.1;6.7;2918.6;1530.6;0.384;0.473;0;6.8;13.7
19700822;2420;0.263;16;20;10;0;1;5.4;0;10.3;2.2;2.4;2;1.8;6.8;3001.6;1044.4;0.393;0.477;0;6.6;13.7
19700823;2420;0.263;16;20;10;0;1;3.5;0;10.3;2.2;1.7;1.5;1.2;7.3;3130.3;641;0.398;0.493;0;7.5;13.8
19700824;2510;0.273;16;20;10;0;1;0;0;10.9;2.2;3.2;2.6;2.1;7.4;2864.3;1711.1;0.392;0.49;0;8.2;14.3
19700825;2330;0.253;16;20;10;0;1;0;0;13;2.5;3.6;3.2;1.3;8.3;2613.2;2353.4;0.388;0.478;0;8.3;18.3
19700826;2060;0.224;16;20;10;0;1;0;0;16.9;3;3.4;3;1.3;7.5;2738.1;1924.5;0.379;0.465;0;10.1;23.3
19700827;1790;0.195;16;20;10;0;1;0;0;19.1;3.3;1.6;1.4;1.7;7.8;2996.4;688.6;0.372;0.459;0;14.1;25.3
19700828;1630;0.177;16;20;10;0;1;4;0;18.4;3.2;3.2;2.6;2.4;7.6;2935.6;1220;0.375;0.452;0;14.9;23.9
19700829;1790;0.195;16;20;10;0;1;15.2;0;15.2;2.7;2.1;1.8;1.6;10.2;3376.7;663.5;0.411;0.508;0;13.5;18.2
19700830;3200;0.348;16;20;10;0;1;13.6;0;14.7;2.6;2.4;2.1;1.5;10.2;3335.5;915.6;0.445;0.536;0;12.1;18.1
19700831;6000;0.652;16;20;10;0;1;0;0;15.3;2.7;3.4;3;1.4;10.2;3153.4;1606.8;0.44;0.559;0;13.3;18.8
19700901;3560;0.387;16;20;10;0;1;0;0;14.3;2.6;2.3;2;1.6;9.3;3079.8;1078.5;0.432;0.549;0;11.5;18.1
19700902;2600;0.283;16;20;10;0;1;0;0;16.1;2.7;3.6;3.3;1.1;8.3;2672.6;2218.3;0.424;0.536;0;9.4;20.4
19700903;2330;0.253;16;20;10;0;1;3.1;0;14;2.5;1.7;1.5;1.5;9.5;3180.7;698.5;0.427;0.532;0;12.3;16.6
19700904;2330;0.253;16;20;10;0;1;0.3;0;12.9;2.3;3.3;2.6;2.4;8.1;2831.3;1718;0.422;0.528;0;9.3;15.6
19700905;2240;0.243;16;20;10;0;1;0;0;15.5;2.6;3;2.6;1.7;10;2885.4;1699.3;0.416;0.519;0;11.8;19.8
19700906;2060;0.224;16;20;10;0;1;0;0;16.3;2.7;3;2.6;1.4;10;2948.9;1627.9;0.411;0.509;0;13.4;20.2
19700907;1790;0.195;16;20;10;0;1;0;0;19.6;3.1;5.2;4.4;2.3;9.3;3057.5;2187.1;0.402;0.493;0;13.6;25.5
19700908;1880;0.204;16;20;10;0;1;0.1;0;17.6;2.8;4;3;3.7;9.9;3095.5;1437.8;0.394;0.48;0;16.7;20.4
19700909;1790;0.195;16;20;10;0;1;0;0;17.4;2.7;4.2;3.2;3.8;9.2;2913.9;1611.6;0.39;0.468;0;11.8;22.7
19700910;1630;0.177;16;20;10;0;1;4.8;0;15.6;2.5;1.9;1.5;2.9;9.9;3212.5;571.5;0.396;0.467;0;13.8;18.2
19700911;1630;0.177;16;20;10;0;1;0.2;0;9.7;1.8;1.7;1.4;1.9;7;2974.7;774.7;0.394;0.473;0;9.4;11
19700912;1700;0.185;16;20;10;0;1;2.3;0;11.3;2;2.5;2;2.8;6.3;2798.5;1079.2;0.394;0.467;0;5.5;18.2
19700913;1630;0.177;16;20;10;0;1;1;0;10.4;1.8;2.5;2;2;6.5;2928.4;1105.3;0.393;0.469;0;7.8;14.5
19700914;1560;0.17;16;20;10;0;1;0;0;14.2;2.3;2.9;2.6;1.3;6.8;2652.7;1793.3;0.386;0.46;0;7;20.2
19700915;2240;0.243;16;20;10;0;1;9.3;0;14.2;2.2;1.8;1.4;2.8;8.4;3003.9;674.4;0.41;0.468;0;12.1;18.6
19700916;2720;0.296;16;20;10;0;1;0;0;8.4;1.5;2.8;2.1;2.9;5.8;2563.7;1616.5;0.403;0.482;0;5.9;12.3
19700917;2150;0.234;16;20;10;0;1;0;0;9.2;1.6;2.8;2.2;2.2;5.5;2569.6;1602.6;0.401;0.474;0;3.4;15.2
19700918;1790;0.195;16;20;10;0;1;0;0;12.6;2;3.4;3;1.4;5.7;2724.1;1838.1;0.396;0.462;0;4.9;21
19700919;1630;0.177;16;20;10;0;1;0;0;14.5;2.2;2.6;2.3;1.4;6.7;2756.5;1477.4;0.391;0.452;0;8;22.7
19700920;1420;0.154;16;20;10;0;1;0;0;14.3;2.1;3.5;3;1.9;7.2;2737.4;1865.5;0.386;0.441;0;7.6;21.8
19700921;1350;0.147;16;20;10;0;1;0;0;15.3;2.2;3.8;3.4;1.4;7.8;2843.7;2043.7;0.38;0.43;0;8.4;23.1
19700922;1140;0.124;16;20;10;0;1;0;0;16.3;2.3;3.2;2.8;1.6;9;2862.4;1735;0.375;0.421;0;10.2;24
19700923;1350;0.147;16;20;10;0;1;0;0;13.8;2;2.7;2.3;1.7;7.7;2706.9;1612.1;0.371;0.414;0;11.4;19.6
19700924;1280;0.139;16;20;10;0;1;0;0;11.1;1.7;3.3;2.8;1.6;5.4;2479.2;2040.9;0.367;0.406;0;5;18.6
19700925;1140;0.124;16;20;10;0;1;0;0;13;1.9;2.6;2.4;0.9;6.9;2561.9;1868.1;0.364;0.399;0;6.5;20.3
19700926;1210;0.132;16;20;10;0;1;0;0;15.1;2.1;2.1;1.9;1.1;7.5;2578.1;1572.4;0.359;0.393;0;9.1;22.7
19700927;1140;0.124;16;20;10;0;1;0;0;15.5;2.1;2.4;2.2;1;7.7;2656.2;1679.9;0.354;0.386;0;9.7;22.7
19700928;1000;0.109;16;20;10;0;1;0;0;15.7;2.1;2.8;2.5;1.2;7.4;2677.5;1727.9;0.351;0.379;0;9.7;22.7
19700929;810;0.088;16;20;10;0;1;0;0;15.9;2.1;3.3;3;1.3;7.7;2739.5;1919;0.345;0.372;0;10.5;23.2
19700930;1070;0.116;16;20;10;0;1;6.4;0;13.4;1.8;1.5;1.3;1.9;7.6;2989.6;623.3;0.361;0.372;0;9.8;19.6
19701001;1420;0.154;16;20;10;0;1;0.1;0;9.7;1.4;1.5;1.1;3.1;6.7;3092.5;299.9;0.356;0.391;0;7.9;11.4
19701002;1420;0.154;16;20;10;0;1;0.3;0;11.8;1.6;2.7;1.9;4.4;7;3007.4;736.8;0.353;0.386;0;8.6;17.2
19701003;1420;0.154;16;20;10;0;1;2;0.03;6.8;1.1;2.7;1.7;4.5;5;2881.9;812.4;0.357;0.383;0;5.7;8.2
19701004;1420;0.154;16;20;10;0;1;0.1;0;6.6;1.1;1.2;1;2.2;5.3;2852.1;442.1;0.355;0.384;0;3.2;9.1
19701005;1280;0.139;16;20;10;0;1;0;0;12.2;1.6;2.2;2;1;6.8;2749.5;1372.5;0.351;0.379;0;7.3;17
19701006;1140;0.124;16;20;10;0;1;1.1;0;14.3;1.8;3.5;2.5;4.7;7.1;2962.1;873.1;0.35;0.374;0;11.1;18.3
19701007;3680;0.4;16;20;10;0;1;21.9;0;9.2;1.3;1.2;0.9;2.3;7;3150.4;219.5;0.413;0.416;0;7.6;10.6
19701008;4440;0.483;16;20;10;0;1;19.9;0;7;1.1;0.7;0.7;0.9;6.5;3097.7;110;0.469;0.498;0;6.4;7.7
19701009;5800;0.63;16;20;10;0;1;20;0;9.9;1.3;1.1;0.9;1.7;8;3291.2;163.4;0.518;0.592;0;7.1;12.1
19701010;10000;1.087;16;20;10;0;1;5.9;0;13.1;1.6;1;0.8;2.7;9;3181;188.7;0.53;0.643;0;11.4;14.2
19701011;7900;0.859;16;20;10;0;1;0;0;14.4;1.7;0.8;0.6;2;7.4;2705.2;540;0.524;0.645;0;12.3;19.5
19701012;4120;0.448;16;20;10;0;1;0;0;13.2;1.6;0.6;0.6;1.4;7;2845.2;378.6;0.52;0.643;0;7.6;20.3
19701013;3200;0.348;16;20;10;0;1;0;0;12.3;1.4;1.6;1.5;1;6.9;2626.5;1235.3;0.514;0.636;0;7.2;19.7
19701014;2840;0.309;16;20;10;0;1;0;0;10.2;1.3;1;0.9;1.3;6.9;2779.1;657.3;0.51;0.631;0;7.2;15.4
19701015;2600;0.283;16;20;10;0;1;0;0;8.3;1.1;1.1;1;1.7;6.3;2786.8;656.3;0.508;0.627;0;7.4;9.5
19701016;2510;0.273;16;20;10;0;1;0;0;8.7;1.1;0.8;0.7;0.9;6.2;2514.2;893.1;0.504;0.623;0;6.5;11.8
19701017;2420;0.263;16;20;10;0;1;0;0;9.2;1.1;1.6;1.4;1;6.4;2550.5;1304.6;0.5;0.617;0;5.2;14.9
19701018;2150;0.234;16;20;10;0;1;0;0;7.3;1;1.7;1.5;1.3;5.5;2466.5;1345.3;0.498;0.61;0;5.1;10.9
19701019;1970;0.214;16;20;10;0;1;8.8;0.05;7.7;1;2.1;1.7;2.3;4.7;2578.6;1211.2;0.518;0.608;0.02;2.7;12.3
19701020;2840;0.309;16;20;10;0;1;8.3;0.6;2.6;0.6;0.9;0.7;3;4.3;2817;643.6;0.536;0.641;0.93;0.6;3.7
19701021;3960;0.43;16;20;10;0;1;5;0.44;0.5;0.4;0.7;0.5;3;3.9;2788.1;250;0.548;0.662;1.97;-0.3;1.7
19701022;4120;0.448;16;20;10;0;1;3.6;0.29;1.8;0.5;0.9;0.6;3.5;4.1;2805.5;311.3;0.554;0.678;1.18;0.8;2.7
19701023;4120;0.448;16;20;10;0;1;1.8;0.15;2.9;0.6;1.4;0.9;4.8;4.3;2557.3;987.9;0.557;0.683;0.82;0.9;4.4
19701024;3960;0.43;16;20;10;0;1;0;0;4;0.7;1.5;1.1;3.1;4.5;2554.2;916.8;0.554;0.683;0.42;2.9;6.7
19701025;4120;0.448;16;20;10;0;1;0;0;4.7;0.7;0.5;0.5;0.8;4.6;2302.5;837.1;0.552;0.681;0.1;0;10.1
19701026;3320;0.361;16;20;10;0;1;0;0;5.4;0.7;0.7;0.6;1.4;4.5;2269.9;883.8;0.55;0.677;0.01;0.9;11.5
19701027;3200;0.348;16;20;10;0;1;0;0;5.8;0.8;0.5;0.5;1.3;5.3;2501.3;595.4;0.546;0.674;0;1.9;9.7
19701028;2960;0.322;16;20;10;0;1;0;0;7.3;0.9;1;0.9;0.6;5.4;2428;1061.5;0.544;0.669;0;3.7;12.2
19701029;2840;0.309;16;20;10;0;1;0;0;6.5;0.8;1.3;1.2;0.7;5.3;2562.2;1069.8;0.541;0.664;0;3.6;10.2
19701030;2720;0.296;16;20;10;0;1;0;0;8.1;0.9;1.8;1.5;1.1;4.6;2475.7;1286;0.537;0.657;0;2.3;15.5
19701031;2510;0.273;16;20;10;0;1;0;0;8.2;0.9;2;1.7;1.9;4.1;2441.6;1228.9;0.534;0.649;0;3.1;15.5
19701101;2420;0.263;16;20;10;0;1;0;0;9.5;0.9;1.5;1.2;1.5;5;2572.7;921.8;0.531;0.642;0;4;16.5
19701102;2240;0.243;16;20;10;0;1;0;0;10.2;1;0.9;0.8;1.6;5.9;2694;552.8;0.528;0.637;0;4.5;17.1
19701103;2330;0.253;16;20;10;0;1;0;0;11.3;1;1.5;1.3;1.5;6.1;2733.1;853.1;0.526;0.632;0;5.8;18
19701104;2330;0.253;16;20;10;0;1;0;0;8.8;0.9;0.6;0.6;1.2;6.5;2980.2;189.3;0.523;0.629;0;7.8;12
19701105;2330;0.253;16;20;10;0;1;6.3;0;8.5;0.8;1.1;1;1.6;6.3;3009.5;348.2;0.536;0.636;0;4.6;13.8
19701106;3200;0.348;16;20;10;0;1;0;0;4.1;0.5;1.2;1;1.9;4.3;2585.7;736.4;0.534;0.646;0;3.7;5.5
19701107;2960;0.322;16;20;10;0;1;0.3;0;4.6;0.6;0.5;0.4;1.6;4.5;2746.1;92.5;0.532;0.643;0;0.6;6
19701108;2600;0.283;16;20;10;0;1;0.1;0;5.8;0.6;1.1;0.9;1.3;5.2;2663.8;724.8;0.531;0.64;0;2.1;10.1
19701109;2330;0.253;16;20;10;0;1;0.4;0.02;4.9;0.6;0.4;0.3;1.8;5;2696.7;168.8;0.529;0.638;0;3.6;6
19701110;2510;0.273;16;20;10;0;1;0.4;0.14;3.8;0.5;0.5;0.4;2.7;4.5;2336;556.2;0.529;0.637;0;3.4;4.9
19701111;2510;0.273;16;20;10;0;1;0;0;5.6;0.6;0.5;0.5;1.2;5;2648.1;388.7;0.526;0.635;0;1.6;9.8
19701112;2240;0.243;16;20;10;0;1;5.5;0;9.7;0.8;2;1.4;4.1;5.8;2673.8;695.4;0.54;0.634;0;6.3;11.1
19701113;2720;0.296;16;20;10;0;1;6.2;0.11;3.8;0.5;0.5;0.4;1.1;5.1;2906.8;85.2;0.552;0.668;0.04;2.2;4.5
19701114;3560;0.387;16;20;10;0;1;0.1;0;2.7;0.4;0.8;0.5;3.3;4;2516.9;373.1;0.552;0.671;0.05;0.3;6.2
19701115;3320;0.361;16;20;10;0;1;2.6;0.86;0.5;0.3;0.3;0.2;2.3;3.4;2529.3;469.9;0.556;0.669;0.75;-0.4;2.1
19701116;2840;0.309;16;20;10;0;1;0.8;0;-0.2;0.2;0;0;1.3;3;2178.8;757.7;0.557;0.674;0.83;-3.4;3.9
19701117;2960;0.322;16;20;10;0;1;0.2;0;7.5;0.6;1;0.7;2.7;5.7;2950.4;124.8;0.555;0.678;0;0.2;12.3
19701118;3200;0.348;16;20;10;0;1;6.2;0;9.8;0.8;1.3;0.8;4.8;6.4;2867.7;107.5;0.568;0.681;0;8.7;11.1
19701119;3200;0.348;16;20;10;0;1;3.6;0.02;7.7;0.7;1.5;1.1;3.2;5.8;2916.5;471.4;0.575;0.703;0.01;5.3;9.6
19701120;4440;0.483;16;20;10;0;1;5.5;0.03;6.7;0.6;1.8;1.2;4.3;4.8;2596.4;661.7;0.585;0.706;0.01;3.3;11.9
19701121;4440;0.483;16;20;10;0;1;1.8;0.07;3.8;0.4;0.6;0.5;2.1;4.6;2622.6;379.5;0.586;0.724;0.02;2.9;5
19701122;4760;0.517;16;20;10;0;1;0;0;2.1;0.3;0.5;0.4;2.2;3.6;2181.8;627.1;0.583;0.722;0.01;0.9;5
19701123;3800;0.413;16;20;10;0;1;0;0;3.1;0.4;0.5;0.4;1.4;3.7;2439.7;435.4;0.582;0.72;0;-2.5;8.9
19701124;3560;0.387;16;20;10;0;1;0;0;9.1;0.7;2.9;2;3.9;2.9;2396.8;721.4;0.581;0.714;0;4.6;13.5
19701125;3320;0.361;16;20;10;0;1;0;0;8.5;0.6;1.2;0.9;3.2;4.7;2480.8;433.4;0.577;0.709;0;6.9;12.1
19701126;3200;0.348;16;20;10;0;1;0;0;5.4;0.5;0.4;0.3;1.2;5;2353.3;686.2;0.574;0.705;0;2.5;9
19701127;3080;0.335;16;20;10;0;1;0;0;8.8;0.7;0.9;0.8;1.8;5.3;2452.6;786.2;0.572;0.701;0;3;14.1
19701128;2960;0.322;16;20;10;0;1;0;0;12.6;0.8;0.6;0.5;2.3;6;2734.2;148.6;0.57;0.698;0;9;15
19701129;2720;0.296;16;20;10;0;1;11.2;0;10.9;0.7;2.2;1.3;6;6.3;2898.4;128.4;0.594;0.706;0;9.2;13.3
19701130;4920;0.535;16;20;10;0;1;1.5;0.02;5.7;0.5;1;0.7;3.1;4.7;2518.3;498.2;0.595;0.734;0;3.6;8.2
19701201;5400;0.587;16;20;10;0;1;3.4;0.13;5.3;0.5;0.8;0.6;2.7;4.8;2596.8;467.7;0.602;0.737;0.04;4.3;7.6
19701202;4920;0.535;16;20;10;0;1;1.6;0.19;3.1;0.3;0.9;0.7;1.6;4.3;2775;367.6;0.603;0.743;0.18;2.3;4.4
19701203;5250;0.571;16;20;10;0;1;6.5;0;6;0.5;0.9;0.7;2.5;5.5;3010.5;93.4;0.614;0.756;0.01;2.6;7.7
19701204;8600;0.935;16;20;10;0;1;0.4;0;6.4;0.5;0.7;0.6;1.5;5.4;2819.6;312.4;0.612;0.767;0;6;7.6
19701205;6800;0.739;16;20;10;0;1;0.6;0.01;3.9;0.4;0.6;0.5;2.1;4.7;2624.7;340.7;0.612;0.765;0;3.1;5.5
19701206;5600;0.609;16;20;10;0;1;2.7;0.36;2.5;0.3;0.3;0.2;1.4;3.8;2156.1;735.3;0.616;0.763;0.1;0.2;6.3
19701207;5250;0.571;16;20;10;0;1;5.7;0.78;0.5;0.2;0.5;0.4;1.8;3.8;2793.5;104.6;0.628;0.773;1.39;-0.1;1.4
19701208;6000;0.652;16;20;10;0;1;0.1;0;-0.5;0.2;0.4;0.3;2.2;3.6;2657.3;160.5;0.625;0.779;2.21;-1;0.9
19701209;5600;0.609;16;20;10;0;1;0;0;0.7;0.2;0.2;0.2;1.4;3.5;2334.4;515.5;0.625;0.782;0.8;-0.9;1.9
19701210;5250;0.571;16;20;10;0;1;0;0;1.7;0.3;0.4;0.3;1.5;3.8;2286.7;714.5;0.622;0.78;0.24;-0.8;6.2
19701211;5250;0.571;16;20;10;0;1;0;0;4.8;0.4;0.6;0.5;1.8;4.4;2327.1;736.7;0.621;0.777;0.1;-1.2;8.7
19701212;5100;0.554;16;20;10;0;1;0.5;0.02;6.8;0.5;0.2;0.1;1.4;5.5;2517.5;372.6;0.619;0.774;0.06;5;9.8
19701213;5100;0.554;16;20;10;0;1;5.8;0.18;3.1;0.3;0.4;0.3;1.2;4.9;2747.6;207.8;0.629;0.781;0.21;2.3;4
19701214;6800;0.739;16;20;10;0;1;0.4;0.14;1.9;0.3;0.4;0.3;2.6;4.4;2581.3;282.8;0.629;0.791;0.39;1.5;2.9
19701215;6400;0.696;16;20;10;0;1;0;0;-1.1;0.1;0.6;0.4;3.3;3.2;2228;527.4;0.628;0.787;0.36;-1.7;-0.4
19701216;5600;0.609;16;20;10;0;1;0;0;-3.1;0.1;0.3;0.2;2.2;2.8;2209.6;360.2;0.626;0.784;0.36;-3.6;-2.5
